region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state
elko,19995,2006.0,chevrolet,chevrolet - silverado 2500hd,excellent,8 cylinders,diesel,191779.0,clean,automatic,4wd,full-size,truck,white,nv
elko,27995,2007.0,ram,ram - 2500,excellent,6 cylinders,gas,140460.0,clean,automatic,4wd,full-size,truck,white,nv
elko,24995,2004.0,gmc,gmc - yukon xl,excellent,8 cylinders,gas,86451.0,clean,automatic,4wd,full-size,SUV,black,nv
las vegas,3800,2008.0,chevrolet,chevrolet - impala lt,fair,6 cylinders,gas,82000.0,clean,automatic,fwd,compact,sedan,white,nv
las vegas,16599,2012.0,toyota,toyota - highlander se,like new,4 cylinders,gas,81219.0,clean,automatic,fwd,mid-size,SUV,black,nv
las vegas,4555,2005.0,chrysler,chrysler - pt cruiser,excellent,4 cylinders,gas,182541.0,clean,automatic,fwd,mid-size,hatchback,red,nv
las vegas,27500,2011.0,chevrolet,chevrolet - camaro,like new,8 cylinders,gas,17000.0,clean,automatic,rwd,full-size,coupe,black,nv
las vegas,21995,2015.0,ford,ford - transit,good,6 cylinders,gas,102598.0,clean,automatic,rwd,full-size,van,custom,nv
las vegas,1500,2014.0,chrysler,chrysler - 300,good,6 cylinders,gas,85571.0,clean,automatic,rwd,full-size,sedan,grey,nv
las vegas,26995,2015.0,ram,ram - promaster 3500,good,4 cylinders,diesel,115152.0,clean,automatic,fwd,full-size,van,white,nv
las vegas,7995,2000.0,chevrolet,chevrolet - gmt-400,fair,8 cylinders,gas,152374.0,clean,automatic,rwd,full-size,truck,white,nv
las vegas,7995,2011.0,ford,ford - transit connect,good,4 cylinders,gas,189834.0,clean,automatic,fwd,mid-size,van,white,nv
las vegas,15995,2015.0,chevrolet,chevrolet - colorado,good,4 cylinders,gas,136694.0,clean,automatic,rwd,full-size,pickup,white,nv
las vegas,29995,2018.0,ford,ford - transit,good,5 cylinders,diesel,72951.0,clean,automatic,rwd,full-size,van,white,nv
las vegas,29995,2018.0,ram,ram - promaster 2500,good,6 cylinders,gas,76277.0,clean,automatic,fwd,full-size,van,white,nv
las vegas,26995,2017.0,nissan,nissan - nv,good,6 cylinders,gas,52491.0,clean,automatic,rwd,full-size,van,white,nv
las vegas,8100,2006.0,mercedes-benz,mercedes-benz - slk350,excellent,6 cylinders,gas,98283.0,clean,automatic,rwd,compact,convertible,silver,nv
las vegas,5300,2011.0,chevrolet,chevrolet - impala lt,excellent,6 cylinders,gas,110000.0,clean,automatic,fwd,full-size,sedan,black,nv
las vegas,6995,2012.0,ford,ford - f150,good,6 cylinders,gas,217012.0,clean,automatic,rwd,full-size,pickup,white,nv
las vegas,8888,2015.0,hyundai,hyundai - elantra,excellent,4 cylinders,gas,106571.0,clean,automatic,fwd,mid-size,sedan,white,nv
las vegas,13900,2015.0,toyota,toyota - corolla s plus,excellent,4 cylinders,gas,34000.0,clean,automatic,fwd,compact,sedan,black,nv
las vegas,14995,1999.0,chevrolet,chevrolet - tahoe,good,8 cylinders,gas,135797.0,clean,automatic,4wd,full-size,truck,white,nv
las vegas,1000,2010.0,hyundai,hyundai - santa fe,good,4 cylinders,gas,94970.0,clean,automatic,fwd,mid-size,SUV,custom,nv
las vegas,10995,2008.0,ford,ford - f150,good,8 cylinders,gas,110310.0,clean,automatic,rwd,full-size,pickup,red,nv
las vegas,7995,2008.0,dodge,dodge - nitro,excellent,6 cylinders,gas,136737.0,clean,automatic,rwd,mid-size,SUV,red,nv
las vegas,10995,2012.0,ford,ford - econoline,good,8 cylinders,gas,173412.0,clean,automatic,rwd,full-size,van,white,nv
las vegas,11995,2004.0,ford,ford - f350,good,8 cylinders,gas,145411.0,clean,automatic,rwd,full-size,truck,white,nv
las vegas,9995,2010.0,ford,ford - f150,good,8 cylinders,gas,175303.0,clean,automatic,rwd,full-size,pickup,white,nv
las vegas,28995,2017.0,nissan,nissan - nv,good,6 cylinders,gas,50811.0,clean,automatic,rwd,full-size,van,white,nv
las vegas,9995,2004.0,ford,ford - f250,good,8 cylinders,gas,153976.0,clean,automatic,rwd,full-size,pickup,white,nv
las vegas,16995,2017.0,nissan,nissan - frontier,good,4 cylinders,gas,75852.0,clean,automatic,rwd,full-size,pickup,white,nv
las vegas,26995,2019.0,ford,ford - transit,good,6 cylinders,gas,30703.0,clean,automatic,rwd,full-size,van,white,nv
las vegas,8995,2001.0,chevrolet,chevrolet - silverado 1500,good,6 cylinders,gas,136585.0,clean,automatic,rwd,full-size,pickup,brown,nv
las vegas,7995,2000.0,chevrolet,chevrolet - astro,good,6 cylinders,gas,67482.0,clean,automatic,rwd,full-size,van,white,nv
las vegas,16995,2014.0,ford,ford - f150,good,6 cylinders,gas,113874.0,clean,automatic,4wd,full-size,truck,white,nv
las vegas,10995,2002.0,chevrolet,chevrolet - express g3500,good,8 cylinders,gas,53058.0,clean,automatic,rwd,full-size,van,white,nv
las vegas,13995,2010.0,ram,ram - 2500,good,8 cylinders,gas,158615.0,clean,automatic,rwd,full-size,pickup,white,nv
las vegas,6995,2004.0,ford,ford - ranger,good,6 cylinders,gas,167176.0,clean,automatic,rwd,full-size,truck,white,nv
las vegas,9579,2009.0,mercedes-benz,mercedes-benz - e550,excellent,8 cylinders,gas,107002.0,clean,automatic,rwd,full-size,sedan,custom,nv
las vegas,18995,2012.0,ford,ford - f250,good,8 cylinders,gas,141780.0,clean,automatic,4wd,full-size,truck,white,nv
las vegas,8500,2010.0,acura,acura - tsx,like new,4 cylinders,gas,104075.0,clean,automatic,fwd,full-size,sedan,grey,nv
las vegas,6800,2013.0,nissan,nissan - altima 2.5 s,excellent,4 cylinders,gas,100000.0,clean,automatic,fwd,full-size,sedan,brown,nv
las vegas,16995,2015.0,ford,ford - transit,good,6 cylinders,gas,80384.0,clean,automatic,rwd,full-size,van,silver,nv
las vegas,17995,2016.0,ford,ford - transit,good,6 cylinders,gas,81037.0,clean,automatic,rwd,full-size,van,silver,nv
las vegas,12995,2004.0,ford,ford - econoline,good,8 cylinders,gas,83421.0,clean,automatic,rwd,full-size,van,white,nv
las vegas,1000,2010.0,hyundai,hyundai - santa fe,good,4 cylinders,gas,94970.0,clean,automatic,fwd,mid-size,SUV,custom,nv
las vegas,399,2011.0,chevrolet,chevrolet - camaro,good,6 cylinders,gas,115011.0,clean,automatic,rwd,mid-size,coupe,grey,nv
las vegas,1000,2007.0,honda,honda - accord,good,6 cylinders,gas,112744.0,clean,automatic,fwd,mid-size,sedan,black,nv
las vegas,2250,2007.0,saturn,saturn - aura,good,6 cylinders,gas,136868.0,clean,automatic,fwd,full-size,sedan,red,nv
las vegas,5995,2004.0,volkswagen,volkswagen - new beetle turbo s,excellent,4 cylinders,gas,167000.0,clean,manual,fwd,compact,hatchback,grey,nv
las vegas,3900,2003.0,toyota,toyota - corolla s,excellent,4 cylinders,gas,205000.0,clean,automatic,fwd,full-size,sedan,silver,nv
las vegas,6500,2010.0,honda,honda - civic,excellent,4 cylinders,gas,130000.0,clean,automatic,fwd,full-size,sedan,black,nv
las vegas,1800,2000.0,ford,ford - mustang,good,6 cylinders,gas,128000.0,clean,manual,fwd,full-size,coupe,blue,nv
las vegas,4985,1998.0,toyota,toyota - avalon,excellent,6 cylinders,gas,189043.0,clean,automatic,fwd,full-size,sedan,green,nv
las vegas,6985,2005.0,mercury,mercury - grand marquis,excellent,8 cylinders,gas,62740.0,clean,automatic,rwd,full-size,sedan,white,nv
las vegas,5850,2008.0,chrysler,chrysler - sebring,excellent,4 cylinders,gas,121563.0,clean,automatic,fwd,compact,convertible,white,nv
las vegas,8862,2008.0,buick,buick - lucerne,excellent,6 cylinders,gas,63504.0,clean,automatic,fwd,full-size,sedan,silver,nv
las vegas,7870,2010.0,toyota,toyota - corolla,excellent,4 cylinders,gas,184607.0,clean,automatic,fwd,compact,sedan,white,nv
las vegas,4027,2000.0,honda,honda - accord,excellent,6 cylinders,gas,129805.0,clean,automatic,fwd,mid-size,sedan,purple,nv
las vegas,8570,2004.0,lincoln,lincoln - aviator,excellent,8 cylinders,gas,83237.0,clean,automatic,4wd,mid-size,SUV,white,nv
las vegas,7777,2001.0,ram,ram - 1500,excellent,8 cylinders,gas,82473.0,clean,automatic,rwd,full-size,pickup,silver,nv
las vegas,5421,1999.0,chevrolet,chevrolet - silverado 2500hd,excellent,8 cylinders,gas,218162.0,clean,automatic,rwd,full-size,truck,white,nv
las vegas,10478,2008.0,cadillac,cadillac - escalade esv,excellent,8 cylinders,gas,193105.0,clean,automatic,4wd,full-size,SUV,white,nv
las vegas,9898,2008.0,cadillac,cadillac - dts,excellent,8 cylinders,gas,60415.0,clean,automatic,fwd,full-size,sedan,silver,nv
las vegas,5310,2001.0,ford,ford - crown victoria,excellent,8 cylinders,gas,149590.0,clean,automatic,rwd,full-size,sedan,blue,nv
las vegas,5912,2002.0,buick,buick - lesabre,excellent,6 cylinders,gas,140055.0,clean,automatic,fwd,full-size,sedan,white,nv
las vegas,6341,2006.0,pontiac,pontiac - g6,excellent,6 cylinders,gas,156096.0,clean,automatic,fwd,compact,sedan,white,nv
las vegas,9837,2005.0,nissan,nissan - titan,excellent,8 cylinders,gas,198098.0,clean,automatic,rwd,full-size,pickup,green,nv
las vegas,5960,2000.0,toyota,toyota - avalon,excellent,6 cylinders,gas,135590.0,clean,automatic,fwd,full-size,sedan,green,nv
las vegas,6928,2007.0,lexus,lexus - es 350,excellent,6 cylinders,gas,164334.0,clean,automatic,fwd,mid-size,sedan,blue,nv
las vegas,5980,2002.0,ford,ford - f-150,excellent,8 cylinders,gas,236297.0,clean,automatic,rwd,full-size,truck,white,nv
las vegas,6925,2007.0,jeep,jeep - grand cherokee,excellent,6 cylinders,gas,147939.0,clean,automatic,rwd,mid-size,SUV,green,nv
las vegas,8410,2007.0,mercedes-benz,mercedes-benz - e-class,excellent,6 cylinders,gas,80640.0,clean,automatic,rwd,mid-size,sedan,silver,nv
las vegas,5823,2000.0,ford,ford - f-150,excellent,8 cylinders,gas,235793.0,clean,automatic,4wd,full-size,truck,white,nv
las vegas,5950,2007.0,chevrolet,chevrolet - malibu,excellent,6 cylinders,gas,155695.0,clean,automatic,fwd,mid-size,sedan,white,nv
las vegas,6073,2004.0,lincoln,lincoln - town car,excellent,8 cylinders,gas,157740.0,clean,automatic,rwd,full-size,sedan,green,nv
las vegas,5995,2003.0,toyota,toyota - camry,excellent,6 cylinders,gas,105286.0,clean,automatic,fwd,mid-size,sedan,silver,nv
las vegas,7498,2009.0,ford,ford - expedition,excellent,8 cylinders,gas,195672.0,clean,automatic,4wd,full-size,SUV,red,nv
las vegas,15995,2008.0,nissan,nissan - titan,excellent,8 cylinders,gas,95907.0,clean,automatic,rwd,full-size,pickup,grey,nv
las vegas,13995,2013.0,dodge,dodge - charger,excellent,6 cylinders,gas,107098.0,clean,automatic,rwd,full-size,sedan,black,nv
las vegas,9995,2012.0,dodge,dodge - avenger,excellent,6 cylinders,gas,107613.0,clean,automatic,fwd,mid-size,sedan,white,nv
las vegas,10495,2011.0,volkswagen,volkswagen - cc,excellent,4 cylinders,gas,90042.0,clean,automatic,fwd,mid-size,sedan,black,nv
las vegas,13995,2012.0,honda,honda - cr-v,excellent,4 cylinders,gas,103015.0,clean,automatic,fwd,mid-size,SUV,grey,nv
las vegas,14995,2008.0,mercedes-benz,mercedes-benz - s-class,excellent,8 cylinders,gas,97365.0,clean,automatic,rwd,full-size,sedan,silver,nv
las vegas,9495,2012.0,hyundai,hyundai - sonata,excellent,4 cylinders,gas,105119.0,clean,manual,fwd,mid-size,sedan,grey,nv
las vegas,9495,2013.0,hyundai,hyundai - sonata,excellent,4 cylinders,gas,91132.0,clean,automatic,fwd,mid-size,sedan,white,nv
las vegas,8995,2010.0,volkswagen,volkswagen - cc,excellent,4 cylinders,gas,109559.0,clean,automatic,fwd,mid-size,sedan,grey,nv
las vegas,11995,2015.0,hyundai,hyundai - sonata,excellent,4 cylinders,gas,87108.0,clean,automatic,fwd,full-size,sedan,red,nv
las vegas,10995,2010.0,toyota,toyota - prius,excellent,4 cylinders,hybrid,80239.0,clean,automatic,fwd,mid-size,sedan,white,nv
las vegas,6495,2007.0,hyundai,hyundai - entourage,excellent,6 cylinders,gas,156617.0,clean,automatic,fwd,full-size,mini-van,red,nv
las vegas,7995,2009.0,nissan,nissan - quest,excellent,6 cylinders,gas,66157.0,clean,automatic,fwd,full-size,mini-van,grey,nv
las vegas,6500,2004.0,porsche,porsche - cayenne,like new,8 cylinders,gas,93100.0,clean,automatic,4wd,full-size,truck,black,nv
las vegas,7500,2015.0,nissan,nissan - altima 2.5 s,excellent,4 cylinders,gas,124000.0,clean,automatic,fwd,full-size,sedan,grey,nv
las vegas,8995,2012.0,nissan,nissan - altima,excellent,4 cylinders,gas,129150.0,clean,automatic,fwd,full-size,sedan,grey,nv
las vegas,4600,2008.0,mazda,mazda - mazda3 i sport 4-door,excellent,4 cylinders,gas,124000.0,clean,automatic,fwd,full-size,hatchback,green,nv
las vegas,6000,2014.0,chrysler,chrysler - 200 lx 4dr sedan,excellent,4 cylinders,gas,128610.0,clean,automatic,fwd,mid-size,sedan,black,nv
las vegas,1500,2014.0,chrysler,chrysler - 300,good,6 cylinders,gas,85571.0,clean,automatic,rwd,full-size,sedan,grey,nv
las vegas,15990,2015.0,mazda,mazda - 5,excellent,4 cylinders,gas,89700.0,clean,automatic,rwd,mid-size,SUV,silver,nv
las vegas,11900,2015.0,nissan,nissan - altima,excellent,4 cylinders,gas,107836.0,clean,automatic,fwd,mid-size,sedan,silver,nv
las vegas,10900,2013.0,nissan,nissan - altima,excellent,4 cylinders,gas,112682.0,clean,automatic,fwd,mid-size,sedan,black,nv
las vegas,11900,2010.0,bmw,bmw - 5-series,excellent,6 cylinders,gas,93153.0,clean,automatic,rwd,mid-size,sedan,silver,nv
las vegas,17900,2012.0,bmw,bmw - 6-series,excellent,6 cylinders,gas,101443.0,clean,manual,rwd,sub-compact,convertible,white,nv
las vegas,1500,2014.0,chrysler,chrysler - 300,good,6 cylinders,gas,85571.0,clean,automatic,rwd,full-size,sedan,grey,nv
las vegas,10500,2018.0,nissan,nissan - altima 2.5,excellent,4 cylinders,gas,102000.0,clean,automatic,fwd,mid-size,sedan,white,nv
las vegas,10900,2011.0,cadillac,cadillac - cts,excellent,6 cylinders,gas,112000.0,clean,automatic,fwd,full-size,sedan,black,nv
las vegas,1000,2010.0,hyundai,hyundai - santa fe,good,4 cylinders,gas,94970.0,clean,automatic,fwd,mid-size,SUV,custom,nv
las vegas,11999,2014.0,ford,ford - fusion energi,excellent,4 cylinders,hybrid,72300.0,clean,automatic,fwd,mid-size,sedan,red,nv
las vegas,19995,2013.0,chevrolet,chevrolet - silverado 2500hd,excellent,8 cylinders,gas,140441.0,clean,automatic,rwd,full-size,pickup,white,nv
las vegas,26995,2019.0,chevrolet,chevrolet - colorado,excellent,4 cylinders,gas,34324.0,clean,automatic,rwd,full-size,pickup,blue,nv
las vegas,9900,2008.0,toyota,toyota - highlander limited awd,excellent,6 cylinders,gas,150000.0,clean,automatic,4wd,full-size,SUV,grey,nv
las vegas,399,2011.0,chevrolet,chevrolet - camaro,good,6 cylinders,gas,115011.0,clean,automatic,rwd,mid-size,coupe,grey,nv
las vegas,24900,2018.0,toyota,toyota - camry,excellent,4 cylinders,gas,24338.0,clean,automatic,fwd,mid-size,sedan,red,nv
las vegas,12900,2011.0,bmw,bmw - 3-series,excellent,6 cylinders,gas,73630.0,clean,automatic,rwd,sub-compact,coupe,black,nv
las vegas,1000,2007.0,honda,honda - accord,good,6 cylinders,gas,112744.0,clean,automatic,fwd,mid-size,sedan,black,nv
las vegas,8999,1995.0,ford,ford - bronco,good,8 cylinders,gas,133000.0,clean,automatic,4wd,full-size,SUV,green,nv
las vegas,19500,2009.0,ford,ford - f-350 sd,excellent,8 cylinders,diesel,162025.0,clean,automatic,rwd,full-size,truck,white,nv
las vegas,3900,2007.0,toyota,toyota - scion tc,like new,4 cylinders,gas,160000.0,clean,manual,fwd,full-size,hatchback,grey,nv
las vegas,17995,2009.0,ford,ford - f150 supercrew cab xlt,excellent,8 cylinders,gas,112872.0,clean,automatic,rwd,full-size,truck,silver,nv
las vegas,32995,2018.0,ford,ford - transit 150,like new,6 cylinders,gas,2188.0,clean,automatic,rwd,full-size,van,white,nv
las vegas,21995,2008.0,ford,ford - f250 king ranch,excellent,8 cylinders,diesel,119196.0,clean,automatic,rwd,full-size,truck,blue,nv
las vegas,27000,2015.0,cadillac,cadillac - ats coupe premium,excellent,4 cylinders,gas,37800.0,clean,automatic,rwd,compact,coupe,grey,nv
las vegas,6900,2009.0,mazda,mazda - tribute,excellent,4 cylinders,gas,94920.0,clean,manual,fwd,mid-size,SUV,silver,nv
las vegas,4500,2006.0,chrysler,chrysler - 300,good,8 cylinders,gas,129000.0,clean,automatic,rwd,full-size,sedan,custom,nv
las vegas,7500,2013.0,kia,kia - soul,good,4 cylinders,gas,91766.0,clean,automatic,fwd,compact,hatchback,white,nv
las vegas,6500,2010.0,kia,kia - soul +,good,4 cylinders,gas,165438.0,clean,automatic,fwd,compact,hatchback,black,nv
las vegas,5900,2002.0,mercedes-benz,mercedes-benz - c-class,good,6 cylinders,gas,88785.0,clean,automatic,rwd,mid-size,sedan,brown,nv
las vegas,6900,2009.0,lincoln,lincoln - mkz,good,6 cylinders,gas,116630.0,clean,automatic,fwd,mid-size,sedan,silver,nv
las vegas,3950,2002.0,bmw,bmw - 745i,good,6 cylinders,gas,151000.0,clean,automatic,rwd,full-size,sedan,silver,nv
las vegas,1000,2013.0,volkswagen,volkswagen - cc,good,6 cylinders,gas,93010.0,clean,automatic,fwd,mid-size,sedan,custom,nv
las vegas,1500,2012.0,chrysler,chrysler - 300,good,6 cylinders,gas,99971.0,clean,automatic,rwd,full-size,sedan,grey,nv
las vegas,8800,1999.0,bmw,bmw - 740il e38,good,8 cylinders,gas,115995.0,clean,automatic,rwd,mid-size,sedan,silver,nv
las vegas,12995,2015.0,nissan,nissan - rogue,good,4 cylinders,gas,38984.0,clean,automatic,4wd,full-size,SUV,grey,nv
las vegas,399,2011.0,chevrolet,chevrolet - camaro,good,6 cylinders,gas,115011.0,clean,automatic,rwd,mid-size,coupe,grey,nv
las vegas,1500,2012.0,chrysler,chrysler - 300,good,6 cylinders,gas,99971.0,clean,automatic,rwd,full-size,sedan,grey,nv
las vegas,42999,2018.0,toyota,toyota - sienna xle,like new,6 cylinders,gas,14827.0,rebuilt,automatic,rwd,full-size,van,blue,nv
las vegas,3000,2004.0,ford,ford - e150 econoline,good,8 cylinders,gas,189037.0,clean,automatic,rwd,full-size,van,white,nv
las vegas,1000,2013.0,volkswagen,volkswagen - cc,good,6 cylinders,gas,93010.0,clean,automatic,fwd,mid-size,sedan,custom,nv
las vegas,1500,2012.0,chrysler,chrysler - 300,good,6 cylinders,gas,99971.0,clean,automatic,rwd,full-size,sedan,grey,nv
las vegas,24900,2013.0,audi,audi - s5,excellent,6 cylinders,gas,51848.0,clean,automatic,4wd,sub-compact,convertible,blue,nv
las vegas,19900,2014.0,audi,audi - a5,excellent,4 cylinders,gas,66260.0,clean,manual,4wd,sub-compact,coupe,white,nv
las vegas,10900,2015.0,chrysler,chrysler - 200,excellent,4 cylinders,gas,95426.0,clean,automatic,fwd,mid-size,sedan,white,nv
las vegas,4600,2006.0,buick,buick - lacrosse cx,excellent,6 cylinders,gas,145000.0,clean,automatic,fwd,full-size,sedan,red,nv
las vegas,6500,2001.0,ford,ford - mustang,excellent,8 cylinders,gas,152000.0,clean,manual,rwd,mid-size,coupe,red,nv
las vegas,1000,2013.0,volkswagen,volkswagen - cc,good,6 cylinders,gas,93010.0,clean,automatic,fwd,mid-size,sedan,custom,nv
las vegas,10000,2017.0,dodge,dodge - grand caravan,good,6 cylinders,gas,127231.0,clean,automatic,fwd,full-size,mini-van,grey,nv
las vegas,19995,2012.0,chevrolet,chevrolet - silverado 1500,excellent,6 cylinders,gas,52824.0,clean,automatic,rwd,full-size,pickup,white,nv
las vegas,5995,2004.0,volkswagen,volkswagen - new beetle turbo s,excellent,4 cylinders,gas,167000.0,clean,manual,fwd,compact,hatchback,grey,nv
las vegas,1500,2012.0,chrysler,chrysler - 300,good,6 cylinders,gas,99971.0,clean,automatic,rwd,full-size,sedan,grey,nv
las vegas,11995,2011.0,kia,kia - sorento,excellent,6 cylinders,gas,129768.0,clean,automatic,fwd,full-size,SUV,black,nv
las vegas,10495,2013.0,nissan,nissan - rogue,excellent,4 cylinders,gas,115021.0,clean,automatic,fwd,mid-size,SUV,grey,nv
las vegas,13995,2013.0,dodge,dodge - charger,excellent,6 cylinders,gas,107098.0,clean,automatic,rwd,full-size,sedan,black,nv
las vegas,9995,2012.0,dodge,dodge - avenger,excellent,6 cylinders,gas,107613.0,clean,automatic,fwd,mid-size,sedan,white,nv
las vegas,10495,2011.0,volkswagen,volkswagen - cc,excellent,4 cylinders,gas,90042.0,clean,automatic,fwd,mid-size,sedan,black,nv
las vegas,14495,2009.0,rover,rover - sport,excellent,8 cylinders,gas,107573.0,clean,automatic,4wd,full-size,SUV,grey,nv
las vegas,12495,2011.0,cadillac,cadillac - srx,excellent,6 cylinders,gas,104028.0,clean,automatic,fwd,full-size,SUV,white,nv
las vegas,13995,2012.0,honda,honda - cr-v,excellent,4 cylinders,gas,103015.0,clean,automatic,fwd,mid-size,SUV,grey,nv
las vegas,399,2011.0,chevrolet,chevrolet - camaro,good,6 cylinders,gas,115011.0,clean,automatic,rwd,mid-size,coupe,grey,nv
las vegas,9990,2008.0,toyota,toyota - highlander,excellent,6 cylinders,gas,140790.0,clean,automatic,fwd,full-size,SUV,yellow,nv
las vegas,10900,2013.0,volvo,volvo - s60,excellent,5 cylinders,gas,71250.0,clean,automatic,fwd,compact,sedan,black,nv
las vegas,11900,2014.0,mini,mini - cooper countryman,excellent,4 cylinders,gas,94162.0,clean,automatic,fwd,compact,SUV,white,nv
